road,id,model_type,name,lat,lon,length,condition,lrp,small_truck,medium_truck,heavy_truck,aadt
N1,1000256,link,link 222,23.3683327,91.2471108,163,,LRP104a,770.0,5781.0,294.0,12042.0
N1,1000257,link,link 223,23.3615278,91.2515556,882,,LRP105,770.0,5781.0,294.0,12042.0
N1,1000258,link,link 224,23.3586389,91.25325,365,,LRP105a,770.0,5781.0,294.0,12042.0
N1,1000259,bridge,Bridge start,23.35854165,91.25329165,0,B,LRP105a,770.0,5781.0,294.0,12042.0
N1,1000260,link,link 225,23.3584444,91.2533333,0,,LRP105b,770.0,5781.0,294.0,12042.0
N1,1000261,link,link 226,23.3536944,91.2561389,601,,LRP106,770.0,5781.0,294.0,12042.0
N1,1000262,link,link 227,23.3486386,91.2599444,683,,LRP106a,770.0,5781.0,294.0,12042.0
N1,1000263,link,link 228,23.3463608,91.2616944,310,,LRP107,770.0,5781.0,294.0,12042.0
N1,1000264,link,link 229,23.3390552,91.2672216,989,,LRP108,770.0,5781.0,294.0,12042.0
N1,1000265,link,link 230,23.3360274,91.2700549,444,,LRP108a,770.0,5781.0,294.0,12042.0
N1,1000266,bridge,Bridge start,23.33587465,91.2701799,0,B,LRP108a,770.0,5781.0,294.0,12042.0
N1,1000267,link,link 231,23.3357219,91.2703049,0,,LRP108b,770.0,5781.0,294.0,12042.0
N1,1000268,link,link 232,23.3347219,91.271166,142,,LRP108c,770.0,5781.0,294.0,12042.0
N1,1000269,link,link 233,23.3321938,91.2734716,367,,LRP109,770.0,5781.0,294.0,12042.0
N1,1000270,link,link 234,23.3246382,91.278666,994,,LRP110,770.0,5781.0,294.0,12042.0
N1,1000271,link,link 235,23.324166,91.2791104,69,,LRP110a,770.0,5781.0,294.0,12042.0
N1,1000272,bridge,Bridge start,23.32412435,91.2791382,0,B,LRP110a,770.0,5781.0,294.0,12042.0
N1,1000273,link,link 236,23.3240827,91.279166,0,,LRP110b,770.0,5781.0,294.0,12042.0
N1,1000274,link,link 237,23.3171382,91.2836941,900,,LRP111,770.0,5781.0,294.0,12042.0
N1,1000275,link,link 238,23.3149444,91.2844719,257,,LRP111a,770.0,5781.0,294.0,12042.0
N1,1000276,bridge,Bridge start,23.314847200000003,91.28451355,0,B,LRP111a,770.0,5781.0,294.0,12042.0
N1,1000277,link,link 239,23.31475,91.2845552,0,,LRP111b,770.0,5781.0,294.0,12042.0
N1,1000278,link,link 240,23.3096389,91.2861386,591,,LRP111c,770.0,5781.0,294.0,12042.0
N1,1000279,link,link 241,23.3086944,91.2864163,109,,LRP112,770.0,5781.0,294.0,12042.0
N1,1000280,link,link 242,23.30425,91.288583,541,,LRP112a,770.0,5781.0,294.0,12042.0
N1,1000281,link,link 243,23.3006111,91.290333,442,,LRP113,770.0,5781.0,294.0,12042.0
N1,1000282,link,link 244,23.296083,91.2914997,517,,LRP113a,770.0,5781.0,294.0,12042.0
N1,1000283,bridge,Bridge start,23.29602745,91.29151355,0,B,LRP113a,770.0,5781.0,294.0,12042.0
N1,1000284,link,link 245,23.2959719,91.2915274,0,,LRP113b,770.0,5781.0,294.0,12042.0
N1,1000285,link,link 246,23.2919163,91.2922219,457,,LRP114,770.0,5781.0,294.0,12042.0
N1,1000286,link,link 247,23.2876663,91.2936386,494,,LRP114a,770.0,5781.0,294.0,12042.0
N1,1000287,link,link 248,23.283583,91.2952219,482,,LRP115,770.0,5781.0,294.0,12042.0
N1,1000288,link,link 249,23.2787216,91.3002778,748,,LRP115a,770.0,5781.0,294.0,12042.0
N1,1000289,link,link 250,23.2768882,91.3011944,224,,LRP116,770.0,5781.0,294.0,12042.0
N1,1000290,link,link 251,23.2686382,91.3049722,995,,LRP117,770.0,5781.0,294.0,12042.0
N1,1000291,link,link 252,23.2677493,91.3054722,111,,LRP117a,770.0,5781.0,294.0,12042.0
N1,1000292,link,link 253,23.2654444,91.3064444,275,,LRP117b,770.0,5781.0,294.0,12042.0
N1,1000293,link,link 254,23.2636667,91.30675,200,,LRP117c,770.0,5781.0,294.0,12042.0
N1,1000294,link,link 255,23.2601111,91.3072778,399,,LRP118,770.0,5781.0,294.0,12042.0
N1,1000295,link,link 256,23.2587222,91.3074444,155,,LRP118a,770.0,5781.0,294.0,12042.0
N1,1000296,link,link 257,23.2511944,91.3086389,846,,LRP119,770.0,5781.0,294.0,12042.0
N1,1000297,link,link 258,23.249833,91.3091944,162,,LRP119a,770.0,5781.0,294.0,12042.0
N1,1000298,link,link 259,23.248333,91.3098056,178,,LRP119b,770.0,5781.0,294.0,12042.0
N1,1000299,bridge,Bridge start,23.24824965,91.30984725,0,B,LRP119b,770.0,5781.0,294.0,12042.0
N1,1000300,link,link 260,23.2481663,91.3098889,0,,LRP119c,770.0,5781.0,294.0,12042.0
N1,1000301,link,link 261,23.2452774,91.3110556,343,,LRP119d,770.0,5781.0,294.0,12042.0
N1,1000302,link,link 262,23.243083,91.3119167,259,,LRP120,770.0,5781.0,294.0,12042.0
N1,1000303,link,link 263,23.2416941,91.3123611,161,,LRP120a,770.0,5781.0,294.0,12042.0
N1,1000304,link,link 264,23.2344997,91.3131667,804,,LRP120b,770.0,5781.0,294.0,12042.0
N1,1000305,link,link 265,23.2343052,91.3131667,22,,LRP121,770.0,5781.0,294.0,12042.0
N1,1000306,link,link 266,23.2314993,91.3132222,312,,LRP121a,770.0,5781.0,294.0,12042.0
N1,1000307,link,link 267,23.2275549,91.3135278,440,,LRP121b,770.0,5781.0,294.0,12042.0
N1,1000308,link,link 268,23.2253882,91.3135833,241,,LRP122,770.0,5781.0,294.0,12042.0
N1,1000309,link,link 269,23.221416,91.3137222,442,,LRP122a,770.0,5781.0,294.0,12042.0
N1,1000310,link,link 270,23.2184993,91.3143889,331,,LRP122b,770.0,5781.0,294.0,12042.0
N1,1000311,link,link 271,23.2165556,91.3149167,223,,LRP123,770.0,5781.0,294.0,12042.0
N1,1000312,link,link 272,23.2103056,91.3157222,700,,LRP123a,770.0,5781.0,294.0,12042.0
N1,1000313,link,link 273,23.2078889,91.3159722,270,,LRP124,770.0,5781.0,294.0,12042.0
N1,1000314,link,link 274,23.201,91.3168049,771,,LRP124a,770.0,5781.0,294.0,12042.0
N1,1000315,link,link 275,23.1990274,91.3170549,221,,LRP125,770.0,5781.0,294.0,12042.0
N1,1000316,link,link 276,23.1921108,91.3185549,784,,LRP125a,770.0,5781.0,294.0,12042.0
N1,1000317,link,link 277,23.1909997,91.3192493,142,,LRP126,770.0,5781.0,294.0,12042.0
N1,1000318,link,link 278,23.1866941,91.3212493,521,,LRP126a,770.0,5781.0,294.0,12042.0
N1,1000319,bridge,BOSONTA PUR BOX CULVERT,23.18665245,91.3212632,6,C,LRP126a,770.0,5781.0,294.0,12042.0
N1,1000320,link,link 279,23.1866108,91.3212771,0,,LRP126b,770.0,5781.0,294.0,12042.0
N1,1000321,link,link 280,23.1826382,91.3210827,442,,LRP127,770.0,5781.0,294.0,12042.0
N1,1000322,link,link 281,23.1773604,91.3198049,601,,LRP127a,770.0,5781.0,294.0,12042.0
N1,1000323,link,link 282,23.172916,91.3205271,500,,LRP128,770.0,5781.0,294.0,12042.0
N1,1000324,link,link 283,23.1681382,91.3213604,538,,LRP128a,770.0,5781.0,294.0,12042.0
N1,1000325,bridge,Bridge start,23.16809655,91.3213604,0,B,LRP128a,770.0,5781.0,294.0,12042.0
N1,1000326,link,link 284,23.1680549,91.3213604,0,,LRP128b,770.0,5781.0,294.0,12042.0
N1,1000327,link,link 285,23.1641389,91.3214993,436,,LRP129,770.0,5781.0,294.0,12042.0
N1,1000328,link,link 286,23.1571667,91.3224993,782,,LRP129a,770.0,5781.0,294.0,12042.0
N1,1000329,link,link 287,23.1554167,91.3232771,210,,LRP130,770.0,5781.0,294.0,12042.0
N1,1000330,link,link 288,23.1496941,91.3254993,676,,LRP130a,770.0,5781.0,294.0,12042.0
N1,1000331,link,link 289,23.1480274,91.3264993,212,,LRP130b,770.0,5781.0,294.0,12042.0
N1,1000332,link,link 290,23.1471663,91.3266938,98,,LRP131,770.0,5781.0,294.0,12042.0
N1,1000333,link,link 291,23.1433886,91.326666,420,,LRP131a,770.0,5781.0,294.0,12042.0
N1,1000334,bridge,DIMATOLY (2) BOX CULVERT,23.1433886,91.326666,4,B,LRP131a,770.0,5781.0,294.0,12042.0
N1,1000335,link,link 292,23.1382219,91.3263049,576,,LRP132,770.0,5781.0,294.0,12042.0
N1,1000336,link,link 293,23.1374163,91.3264716,91,,LRP132a,770.0,5781.0,294.0,12042.0
N1,1000337,link,link 294,23.1295827,91.3284993,895,,LRP133,770.0,5781.0,294.0,12042.0
N1,1000338,link,link 295,23.1290827,91.3287216,60,,LRP133a,770.0,5781.0,294.0,12042.0
N1,1000339,link,link 296,23.1234993,91.3311382,668,,LRP133b,770.0,5781.0,294.0,12042.0
N1,1000340,link,link 297,23.1213327,91.3320549,259,,LRP134,770.0,5781.0,294.0,12042.0
N1,1000341,link,link 298,23.1193049,91.3329993,245,,LRP134a,770.0,5781.0,294.0,12042.0
N1,1000342,bridge,FOKIR BAZAR SLAB CULVERT,23.1193049,91.3329993,4,B,LRP134a,770.0,5781.0,294.0,12042.0
N1,1000343,link,link 299,23.1191382,91.3330827,20,,LRP135,770.0,5781.0,294.0,12042.0
N1,1000344,link,link 300,23.1113611,91.3378052,990,,LRP136,770.0,5781.0,294.0,12042.0
N1,1000345,link,link 301,23.1108056,91.3381386,71,,LRP136a,770.0,5781.0,294.0,12042.0
N1,1000346,link,link 302,23.1051111,91.3413608,714,,LRP136b,770.0,5781.0,294.0,12042.0
N1,1000347,link,link 303,23.1035,91.3422497,201,,LRP137,770.0,5781.0,294.0,12042.0
N1,1000348,link,link 304,23.1005833,91.3437774,360,,LRP137a,770.0,5781.0,294.0,12042.0
N1,1000349,link,link 305,23.0961941,91.3461108,543,,LRP137b,770.0,5781.0,294.0,12042.0
N1,1000350,link,link 306,23.095583,91.3464441,76,,LRP138,770.0,5781.0,294.0,12042.0
N1,1000351,link,link 307,23.0901108,91.3494163,680,,LRP138a,770.0,5781.0,294.0,12042.0
N1,1000352,link,link 308,23.0876108,91.3508889,316,,LRP139,770.0,5781.0,294.0,12042.0
N1,1000353,link,link 309,23.0849719,91.3524722,335,,LRP139a,770.0,5781.0,294.0,12042.0
N1,1000354,link,link 310,23.0808049,91.3548611,524,,LRP139b,770.0,5781.0,294.0,12042.0
N1,1000355,bridge,UTTOR KAIEATI CULVERT,23.08074935,91.35490275,4,A,LRP139b,770.0,5781.0,294.0,12042.0
N1,1000356,link,link 311,23.0806938,91.3549444,0,,LRP139c,770.0,5781.0,294.0,12042.0
N1,1000357,link,link 312,23.0792493,91.3558333,185,,LRP140,770.0,5781.0,294.0,12042.0
N1,1000358,link,link 313,23.0732493,91.3594167,761,,LRP140a,770.0,5781.0,294.0,12042.0
N1,1000359,link,link 314,23.0712493,91.3599722,230,,LRP141,770.0,5781.0,294.0,12042.0
N1,1000360,link,link 315,23.0688604,91.3607222,276,,LRP141a,770.0,5781.0,294.0,12042.0
N1,1000361,link,link 316,23.0636944,91.3616389,582,,LRP141b,770.0,5781.0,294.0,12042.0
N1,1000362,link,link 317,23.0635278,91.3616389,19,,LRP142,726.0,3515.0,459.0,8619.0
N1,1000363,link,link 318,23.0614722,91.3616667,229,,LRP142a,726.0,3515.0,459.0,8619.0
N1,1000364,link,link 319,23.0538611,91.3637222,872,,LRP143,1156.0,4617.0,626.0,12496.0
N1,1000365,link,link 320,23.0479441,91.3651389,674,,LRP143a,1156.0,4617.0,626.0,12496.0
N1,1000366,link,link 321,23.0449719,91.3653611,331,,LRP144,1156.0,4617.0,626.0,12496.0
N1,1000367,link,link 322,23.0427774,91.3654444,244,,LRP144a,1156.0,4617.0,626.0,12496.0
N1,1000368,link,link 323,23.0398052,91.3656111,331,,LRP144b,1156.0,4617.0,626.0,12496.0
N1,1000369,link,link 324,23.0360274,91.36575,420,,LRP145,1156.0,4617.0,626.0,12496.0
N1,1000370,link,link 325,23.029416,91.3656389,735,,LRP145a,1156.0,4617.0,626.0,12496.0
N1,1000371,link,link 326,23.0269716,91.3655,272,,LRP146,1253.0,4991.0,728.0,14584.0
N1,1000372,link,link 327,23.0248327,91.3655278,238,,LRP146a,1253.0,4991.0,728.0,14584.0
N1,1000373,link,link 328,23.0193604,91.3697771,748,,LRP147,1533.0,5555.0,355.0,14006.0
N1,1000374,link,link 329,23.0185271,91.3708327,142,,LRP147a,1533.0,5555.0,355.0,14006.0
N1,1000375,link,link 330,23.0140833,91.3759716,722,,LRP147b,1533.0,5555.0,355.0,14006.0
N1,1000376,link,link 331,23.0132778,91.3769438,134,,LRP148,1533.0,5555.0,355.0,14006.0
N1,1000377,intersection,Intersection with N104 / Km post missing,23.0095556,91.3813604,613,,LRP148a,1533.0,5555.0,355.0,14006.0
N1,1000378,link,link 332,23.0018889,91.3920552,1387,,LRP150,1533.0,5555.0,355.0,14006.0
N1,1000379,link,link 333,22.9963886,91.3998052,1002,,LRP151,1533.0,5555.0,355.0,14006.0
N1,1000380,link,link 334,22.9961941,91.4005,74,,LRP151a,1533.0,5555.0,355.0,14006.0
N1,1000381,bridge,Bridge start,22.99612465,91.40058335,0,B,LRP151a,1533.0,5555.0,355.0,14006.0
N1,1000382,link,link 335,22.9960552,91.4006667,0,,LRP151b,1533.0,5555.0,355.0,14006.0
N1,1000383,link,link 336,22.9906941,91.4072222,898,,LRP152,1201.0,4967.0,393.0,11999.0
N1,1000384,link,link 337,22.9877774,91.41,431,,LRP152a,1201.0,4967.0,393.0,11999.0
N1,1000385,link,link 338,22.9858886,91.4120556,297,,LRP152b,1201.0,4967.0,393.0,11999.0
N1,1000386,link,link 339,22.9842219,91.4137222,252,,LRP153,1201.0,4967.0,393.0,11999.0
N1,1000387,link,link 340,22.9774438,91.4205827,1030,,LRP154,1201.0,4967.0,393.0,11999.0
N1,1000388,link,link 341,22.9711382,91.4273882,988,,LRP155,1201.0,4967.0,393.0,11999.0
N1,1000389,link,link 342,22.9663333,91.4356108,997,,LRP156,1201.0,4967.0,393.0,11999.0
N1,1000390,link,link 343,22.9624167,91.4416941,760,,LRP156a,1201.0,4967.0,393.0,11999.0
N1,1000391,bridge,Lemua Bridge(L) (2 bridges at crossing),22.96211115,91.4420969,99,C,LRP156a,1201.0,4967.0,393.0,11999.0
N1,1000392,link,link 344,22.9618056,91.4424997,0,,LRP156b,1201.0,4967.0,393.0,11999.0
N1,1000393,link,link 345,22.9611667,91.4433886,115,,LRP157,1201.0,4967.0,393.0,11999.0
N1,1000394,link,link 346,22.9561389,91.4517778,1025,,LRP158,1201.0,4967.0,393.0,11999.0
N1,1000395,link,link 347,22.9514444,91.4600278,993,,LRP159,1201.0,4967.0,393.0,11999.0
N1,1000396,link,link 348,22.9479997,91.4689993,995,,LRP160,1533.0,5555.0,355.0,14006.0
N1,1000397,link,link 349,22.9483608,91.4761382,732,,LRP160a,1533.0,5555.0,355.0,14006.0
N1,1000398,link,link 350,22.9484997,91.4786938,262,,LRP161,1533.0,5555.0,355.0,14006.0
N1,1000399,link,link 351,22.9497497,91.4883608,1000,,LRP162,1533.0,5555.0,355.0,14006.0
N1,1000400,link,link 352,22.9497774,91.4980274,990,,LRP163,1533.0,5555.0,355.0,14006.0
N1,1000401,link,link 353,22.9496663,91.5007778,282,,LRP163a,1533.0,5555.0,355.0,14006.0
N1,1000402,bridge,MUHURI BRIDGE (2 bridges at crossing),22.94962465,91.5017778,192,B,LRP163a,1533.0,5555.0,355.0,14006.0
N1,1000403,link,link 354,22.949583,91.5027778,0,,LRP163b,1533.0,5555.0,355.0,14006.0
N1,1000404,link,link 355,22.9482774,91.50725,480,,LRP164,1050.0,3877.0,366.0,11964.0
N1,1000405,link,link 356,22.9439441,91.5108611,607,,LRP164a,1050.0,3877.0,366.0,11964.0
N1,1000406,link,link 357,22.940833,91.5124444,382,,LRP165,1050.0,3877.0,366.0,11964.0
N1,1000407,link,link 358,22.9329716,91.5172216,1002,,LRP166,1050.0,3877.0,366.0,11964.0
N1,1000408,link,link 359,22.9248882,91.5213327,993,,LRP167,1050.0,3877.0,366.0,11964.0
N1,1000409,link,link 360,22.9167216,91.5253882,999,,LRP168,1050.0,3877.0,366.0,11964.0
N1,1000410,link,link 361,22.9156667,91.5259438,130,,LRP168a,1050.0,3877.0,366.0,11964.0
N1,1000411,bridge,DumGhat Bridge(L) (2 bridges at crossing),22.91473615,91.5264021,222,A,LRP168a,1050.0,3877.0,366.0,11964.0
N1,1000412,link,link 362,22.9138056,91.5268604,0,,LRP168b,1050.0,3877.0,366.0,11964.0
N1,1000413,link,link 363,22.9085833,91.5294993,641,,LRP169,1050.0,3877.0,366.0,11964.0
N1,1000414,link,link 364,22.9046667,91.5314438,479,,LRP169a,1050.0,3877.0,366.0,11964.0
N1,1000415,link,link 365,22.9003333,91.5333608,520,,LRP170,1050.0,3877.0,366.0,11964.0
N1,1000416,link,link 366,22.8994441,91.5336108,102,,LRP170a,1050.0,3877.0,366.0,11964.0
N1,1000417,link,link 367,22.8939997,91.5346941,615,,LRP170b,1050.0,3877.0,366.0,11964.0
N1,1000418,link,link 368,22.8929719,91.5350274,119,,LRP170c,1050.0,3877.0,366.0,11964.0
N1,1000419,link,link 369,22.8921663,91.5353052,94,,LRP170d,1050.0,3877.0,366.0,11964.0
N1,1000420,link,link 370,22.8916386,91.5354719,61,,LRP171,1050.0,3877.0,366.0,11964.0
N1,1000421,link,link 371,22.8829993,91.5381663,1000,,LRP172,1050.0,3877.0,366.0,11964.0
N1,1000422,link,link 372,22.875166,91.5407219,910,,LRP172b,1050.0,3877.0,366.0,11964.0
N1,1000423,link,link 373,22.8744438,91.5409719,84,,LRP173,1050.0,3877.0,366.0,11964.0
N1,1000424,link,link 374,22.8731382,91.5414441,153,,LRP173a,1050.0,3877.0,366.0,11964.0
N1,1000425,bridge,CHAIRMEN BARI BOX CULVERT,22.8731382,91.5414441,2,A,LRP173a,1050.0,3877.0,366.0,11964.0
N1,1000426,link,link 375,22.868416,91.5431663,554,,LRP173b,1050.0,3877.0,366.0,11964.0
N1,1000427,bridge,MADDAM SONAPAR(1) BOX CULVERT,22.868416,91.5431663,2,A,LRP173b,1050.0,3877.0,366.0,11964.0
N1,1000428,link,link 376,22.8661111,91.5439997,270,,LRP174,1050.0,3877.0,366.0,11964.0
N1,1000429,link,link 377,22.86111772310757,91.54512584501992,567,,LRP174a,1050.0,3877.0,366.0,11964.0
N1,1000430,bridge,DHARBAR TILA CULVERT,22.86111772310757,91.54512584501992,4,A,LRP174a,1050.0,3877.0,366.0,11964.0
N1,1000431,link,link 378,22.8595833,91.5454719,174,,LRP174b,1050.0,3877.0,366.0,11964.0
N1,1000432,bridge,MADDUM SONAPHAR-3,22.8595833,91.5454719,2,A,LRP174b,1050.0,3877.0,366.0,11964.0
N1,1000433,link,link 379,22.8575556,91.5456386,226,,LRP175,1050.0,3877.0,366.0,11964.0
N1,1000434,link,link 380,22.856,91.5457219,173,,LRP175a,1050.0,3877.0,366.0,11964.0
N1,1000435,bridge,MAMAFOUN ASTANA CULVERT,22.856,91.5457219,2,A,LRP175a,1050.0,3877.0,366.0,11964.0
N1,1000436,link,link 381,22.8550556,91.545833,106,,LRP175b,1050.0,3877.0,366.0,11964.0
N1,1000437,bridge,MAMAFAKIR ASTANA SLAB CULVERT,22.8550556,91.545833,2,A,LRP175b,1050.0,3877.0,366.0,11964.0
N1,1000438,link,link 382,22.8486663,91.5463608,713,,LRP176,1050.0,3877.0,366.0,11964.0
N1,1000439,link,link 383,22.8485274,91.5463886,16,,LRP176a,1050.0,3877.0,366.0,11964.0
N1,1000440,bridge,MASTANNAGOR BONCUL(1),22.84848575,91.54640245,8,A,LRP176a,1050.0,3877.0,366.0,11964.0
N1,1000441,link,link 384,22.8484441,91.5464163,0,,LRP176b,1050.0,3877.0,366.0,11964.0
N1,1000442,link,link 385,22.8452219,91.5475274,376,,LRP176c,1050.0,3877.0,366.0,11964.0
N1,1000443,bridge,MUSTAU NOGAR(2),22.8452219,91.5475274,3,A,LRP176c,1050.0,3877.0,366.0,11964.0
N1,1000444,link,link 386,22.8432497,91.5482219,231,,LRP176d,1050.0,3877.0,366.0,11964.0
N1,1000445,bridge,MASTARI HAGOR 3 CULVERT,22.8432497,91.5482219,2,A,LRP176d,1050.0,3877.0,366.0,11964.0
N1,1000446,link,link 387,22.8401941,91.5490552,350,,LRP177,1050.0,3877.0,366.0,11964.0
N1,1000447,link,link 388,22.8372497,91.5492497,328,,LRP177a,1050.0,3877.0,366.0,11964.0
N1,1000448,link,link 389,22.8313882,91.5503611,662,,LRP178,1050.0,3877.0,366.0,11964.0
N1,1000449,link,link 390,22.8239438,91.5528333,866,,LRP178a,1050.0,3877.0,366.0,11964.0
N1,1000450,bridge,PURPU DURGAPURE BOX CUL,22.8239438,91.5528333,12,C,LRP178a,1050.0,3877.0,366.0,11964.0
N1,1000451,link,link 391,22.8228049,91.5531389,130,,LRP179,1050.0,3877.0,366.0,11964.0
N1,1000452,link,link 392,22.8141389,91.5555833,996,,LRP180,1050.0,3877.0,366.0,11964.0
N1,1000453,link,link 393,22.8110556,91.5563889,353,,LRP180a,1050.0,3877.0,366.0,11964.0
N1,1000454,link,link 394,22.808,91.5579167,374,,LRP180b,1050.0,3877.0,366.0,11964.0
N1,1000455,link,link 395,22.8059722,91.5589167,248,,LRP180c,1050.0,3877.0,366.0,11964.0
N1,1000456,link,link 396,22.8059444,91.5589167,3,,LRP181,1050.0,3877.0,366.0,11964.0
N1,1000457,link,link 397,22.8045833,91.5591111,153,,LRP181a,1050.0,3877.0,366.0,11964.0
N1,1000458,link,link 398,22.7974719,91.5613611,824,,LRP182,1050.0,3877.0,366.0,11964.0
N1,1000459,link,link 399,22.7934163,91.5633333,494,,LRP182a,1050.0,3877.0,366.0,11964.0
N1,1000460,link,link 400,22.7896108,91.5654444,475,,LRP182b,1050.0,3877.0,366.0,11964.0
N1,1000461,link,link 401,22.7893608,91.5655833,31,,LRP183,1050.0,3877.0,366.0,11964.0
N1,1000462,link,link 402,22.7813327,91.5695271,980,,LRP183a,1050.0,3877.0,366.0,11964.0
N1,1000463,link,link 403,22.7812216,91.5695827,14,,LRP184,1050.0,3877.0,366.0,11964.0
N1,1000464,link,link 404,22.7811382,91.5696382,11,,LRP184a,1050.0,3877.0,366.0,11964.0
N1,1000465,link,link 405,22.7771104,91.5713327,480,,LRP184b,1050.0,3877.0,366.0,11964.0
N1,1000466,link,link 406,22.7732771,91.5733604,474,,LRP184c,1050.0,3877.0,366.0,11964.0
N1,1000467,link,link 407,22.7730271,91.5734716,30,,LRP185,1050.0,3877.0,366.0,11964.0
N1,1000468,link,link 408,22.7693604,91.5756104,463,,LRP185a,1050.0,3877.0,366.0,11964.0
N1,1000469,link,link 409,22.7661944,91.5779993,429,,LRP185b,1050.0,3877.0,366.0,11964.0
N1,1000470,link,link 410,22.7654722,91.5785549,98,,LRP186,1050.0,3877.0,366.0,11964.0
N1,1000471,link,link 411,22.7621944,91.5811382,451,,LRP186a,1050.0,3877.0,366.0,11964.0
N1,1000472,link,link 412,22.7585278,91.5845274,536,,LRP187,1050.0,3877.0,366.0,11964.0
N1,1000473,link,link 413,22.7526389,91.5893608,821,,LRP187a,1050.0,3877.0,366.0,11964.0
N1,1000474,bridge,VARTAKA BOX CULVERT,22.752569450000003,91.58941635,13,A,LRP187a,1050.0,3877.0,366.0,11964.0
N1,1000475,link,link 414,22.7525,91.5894719,0,,LRP187b,1050.0,3877.0,366.0,11964.0
N1,1000476,link,link 415,22.7513333,91.5903608,159,,LRP188,1050.0,3877.0,366.0,11964.0
N1,1000477,link,link 416,22.7496386,91.5916386,230,,LRP188a,1050.0,3877.0,366.0,11964.0
N1,1000478,link,link 417,22.7435552,91.5949163,755,,LRP189,1050.0,3877.0,366.0,11964.0
N1,1000479,link,link 418,22.7433052,91.5950274,30,,LRP189a,1050.0,3877.0,366.0,11964.0
N1,1000480,link,link 419,22.7349997,91.5979441,971,,LRP190,1050.0,3877.0,366.0,11964.0
N1,1000481,link,link 420,22.7349163,91.5979719,10,,LRP190a,1050.0,3877.0,366.0,11964.0
N1,1000482,link,link 421,22.7263882,91.6007778,991,,LRP191,1050.0,3877.0,366.0,11964.0
N1,1000483,link,link 422,22.7221104,91.6030833,531,,LRP191a,1050.0,3877.0,366.0,11964.0
N1,1000484,link,link 423,22.7185549,91.6053056,456,,LRP192,1050.0,3877.0,366.0,11964.0
N1,1000485,link,link 424,22.7165556,91.6065556,257,,LRP192a,1050.0,3877.0,366.0,11964.0
N1,1000486,link,link 425,22.716,91.6069167,72,,LRP192b,1050.0,3877.0,366.0,11964.0
N1,1000487,link,link 426,22.7143889,91.6079444,208,,LRP193,1050.0,3877.0,366.0,11964.0
N1,1000488,link,link 427,22.7124167,91.6090556,247,,LRP193a,1050.0,3877.0,366.0,11964.0
N1,1000489,link,link 428,22.7076111,91.6118056,604,,LRP193b,1050.0,3877.0,366.0,11964.0
N1,1000490,link,link 429,22.7065556,91.6123611,130,,LRP194,1050.0,3877.0,366.0,11964.0
N1,1000491,link,link 430,22.706,91.6126944,71,,LRP194a,1050.0,3877.0,366.0,11964.0
N1,1000492,link,link 431,22.7033056,91.6142222,338,,LRP194b,1050.0,3877.0,366.0,11964.0
N1,1000493,link,link 432,22.7002222,91.6157778,378,,LRP194c,1050.0,3877.0,366.0,11964.0
N1,1000494,link,link 433,22.6984997,91.616666,212,,LRP195,1050.0,3877.0,366.0,11964.0
N1,1000495,link,link 434,22.6919719,91.6198604,796,,LRP195a,1050.0,3877.0,366.0,11964.0
N1,1000496,link,link 435,22.6904163,91.6205271,186,,LRP196,1050.0,3877.0,366.0,11964.0
N1,1000497,link,link 436,22.689583,91.6208327,98,,LRP196a,1050.0,3877.0,366.0,11964.0
N1,1000498,link,link 437,22.685083,91.6228327,541,,LRP196b,1050.0,3877.0,366.0,11964.0
N1,1000499,link,link 438,22.6825549,91.6241938,314,,LRP197,1000.0,5219.0,986.0,14903.0
N1,1000500,link,link 439,22.6769438,91.6268327,680,,LRP197a,1000.0,5219.0,986.0,14903.0
N1,1000501,bridge,TARAT BOX CULVERT,22.6769438,91.6268327,6,A,LRP197a,1000.0,5219.0,986.0,14903.0
N1,1000502,link,link 440,22.6751382,91.6274438,210,,LRP197b,1000.0,5219.0,986.0,14903.0
N1,1000503,link,link 441,22.6743049,91.6277493,98,,LRP198,1000.0,5219.0,986.0,14903.0
