bridge_id,name,road,condition,length,broken_down,total_delay_min,vehicles_delayed,replication,seed
2000448,CHARA BOX CULVERT,N2,A,4,False,0,0,1,1234567
2000453,GORIPUR BOX CULVERT,N2,B,3,False,0,0,1,1234567
2000458,SHARALDI BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000464,SATANKONADI BRIDGE,N2,A,3,False,0,0,1,1234567
2000491,Bridge start,N2,B,0,False,0,0,1,1234567
2000497,Bridge start,N2,B,0,False,0,0,1,1234567
2000501,BASHINA BOX CULVERT,N2,C,2,False,0,0,1,1234567
2000508,MIRPUR BOX CULVERT,N2,A,17,False,0,0,1,1234567
2000510,MIRPUR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000520,Bridge start,N2,B,0,False,0,0,1,1234567
2000526,JANJJALIA,N2,A,1,False,0,0,1,1234567
2000528,JANNJALIA,N2,A,4,False,0,0,1,1234567
2000531,KABIR PUR,N2,A,11,False,0,0,1,1234567
2000534,ISLAMABAD,N2,A,3,False,0,0,1,1234567
2000536,KABIR PUR CULVERT,N2,A,2,False,0,0,1,1234567
2000540,CHALTA BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000547,Bridge start,N2,B,0,False,0,0,1,1234567
2000553,Bridge start,N2,B,0,False,0,0,1,1234567
2000557,SHOURATUL,N2,A,8,False,0,0,1,1234567
2000562,MONDUL KAFON,N2,A,3,False,0,0,1,1234567
2000566,Putajuri Bridge (2 bridges at crossing),N2,A,20,False,0,0,1,1234567
2000568,PUTA JURI BOX CULVERT,N2,C,2,True,79915,5543,1,1234567
2000572,PUTA JURI SCHOOL,N2,A,3,False,0,0,1,1234567
2000576,RAJSURAT BOX CULVERT,N2,A,11,False,0,0,1,1234567
2000578,SHUKCHAR,N2,A,2,False,0,0,1,1234567
2000581,SHUKCHAR,N2,A,4,False,0,0,1,1234567
2000585,COLTANPUR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000594,BARO CHAR BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000597,Rokonpur Bridge (2 bridges at crossing),N2,B,20,False,0,0,1,1234567
2000600,RAKONPUR BOX CULVERT,N2,A,4,False,0,0,1,1234567
2000606,BARIMA BOX CULVERT,N2,C,4,False,0,0,1,1234567
2000610,VORGOU BOX CULVERT,N2,A,6,False,0,0,1,1234567
2000614,BOROKADI BOX CULVERT,N2,A,7,False,0,0,1,1234567
2000618,PANIUNDAPC GIRDIR (2 bridges at crossing),N2,A,21,False,0,0,1,1234567
2000622,KORAGU BOX CULVERT,N2,A,6,False,0,0,1,1234567
2000627,KURGGUB BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000629,SATAIHULL,N2,A,3,False,0,0,1,1234567
2000632,SATAIHUL,N2,A,1,False,0,0,1,1234567
2000634,SATHAIL CULVERT,N2,A,2,False,0,0,1,1234567
2000639,SATAIHUL,N2,A,2,False,0,0,1,1234567
2000642,SATAIHAL BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000644,SATAIHAL BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000646,MARAURA,N2,A,2,False,0,0,1,1234567
2000651,MARAURA CULVERT,N2,A,3,False,0,0,1,1234567
2000653,MURAURA CULVERT,N2,A,3,False,0,0,1,1234567
2000658,DEWPARA CUVERT,N2,A,2,False,0,0,1,1234567
2000662,GARIPUR,N2,A,6,False,0,0,1,1234567
2000666,MALAR BATAR,N2,B,8,False,0,0,1,1234567
2000673,AUGON BOX CULVERT,N2,A,4,False,0,0,1,1234567
2000677,ANGOOM BOX CUL,N2,A,1,False,0,0,1,1234567
2000679,DEVPARA BOXCULVERT,N2,A,2,False,0,0,1,1234567
2000683,NORTH DEVPARA 2 CULVER,N2,A,2,False,0,0,1,1234567
2000685,NOLSUZA 2 CULVERT,N2,A,2,False,0,0,1,1234567
2000689,NALSUZA,N2,A,2,False,0,0,1,1234567
2000691,SODORPUR NOTUNBAZAR,N2,A,2,False,0,0,1,1234567
2000693,DHAKA SHAISTAGANG HALIGAN,N2,A,2,False,0,0,1,1234567
2000695,SHADUGHAT,N2,A,6,False,0,0,1,1234567
2000697,SHADARGHAT 1,N2,A,7,False,0,0,1,1234567
2000702,Bizrapar Bridge (2 bridges at crossing),N2,A,140,False,0,0,1,1234567
2000706,Bridge start,N2,B,0,False,0,0,1,1234567
2000709,VHARDEV CULVERT,N2,A,2,False,0,0,1,1234567
2000712,DHAKA KHATENPASS BRIDGE,N2,A,2,False,0,0,1,1234567
2000716,Dhaka Katpass Bridge (2 bridges at crossing),N2,A,22,False,0,0,1,1234567
2000718,Bridge start,N2,B,0,False,0,0,1,1234567
2000722,RATUM PUR (3) (2 bridges at crossing),N2,A,14,False,0,0,1,1234567
2000727,batapur,N2,A,3,False,0,0,1,1234567
2000731,Batapur Bridge (2 bridges at crossing),N2,A,35,False,0,0,1,1234567
2000744,Minazpur Bridge,N2,A,73,False,0,0,1,1234567
2000752,SYADPUR,N2,A,7,False,0,0,1,1234567
2000757,Umarpur Bridge (2 bridges at crossing),N2,A,60,False,0,0,1,1234567
2000761,Chaar Nopul (2 bridges at crossing),N2,A,15,False,0,0,1,1234567
2000767,Aminnagar Bridge (2 bridges at crossing),N2,A,30,False,0,0,1,1234567
2000771,GRAM SHERPUR BRIDGE (2 bridges at crossing),N2,A,17,False,0,0,1,1234567
2000778,Bridge start,N2,B,0,False,0,0,1,1234567
2000783,SHALIPUR BRIDGE (2 bridges at crossing),N2,C,161,False,0,0,1,1234567
2000786,Katen Bridge (2 bridges at crossing),N2,A,26,False,0,0,1,1234567
2000796,Onish Mill Bridge (2 bridges at crossing),N2,A,22,False,0,0,1,1234567
2000801,Narkila Bridge (2 bridges at crossing),N2,A,25,False,0,0,1,1234567
2000806,BROMMON GRAM (2 bridges at crossing),N2,A,24,False,0,0,1,1234567
2000816,GOYNAGAT BOXCULVERT,N2,A,8,False,0,0,1,1234567
2000820,TAJPUR BAZAR BOX,N2,A,3,False,0,0,1,1234567
2000824,CHANDPUR BOX CULVERT,N2,A,7,False,0,0,1,1234567
2000826,SIMMANPUR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000829,KASIKAPON BOX CULVERT,N2,A,6,False,0,0,1,1234567
2000832,MOHAMMAD PUR CULVERT,N2,A,2,False,0,0,1,1234567
2000836,DAYA MIR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000846,KURRA BAZR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000848,KURRZ BAZAR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000851,AHAMAD NAGAR CULVERT,N2,A,2,False,0,0,1,1234567
2000853,NAZIR BAZAR,N2,C,12,False,0,0,1,1234567
2000856,KUTUB PUR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000859,ROSID PUR,N2,A,2,False,0,0,1,1234567
2000862,ROSID PUR BOX CULVERT,N2,A,19,False,0,0,1,1234567
2000867,LALA BAZAR START,N2,A,2,False,0,0,1,1234567
2000870,LALA BAZAR (2 bridges at crossing),N2,B,12,False,0,0,1,1234567
2000874,LALA BAZAR,N2,A,2,False,0,0,1,1234567
2000877,LALA BAZAR,N2,B,3,False,0,0,1,1234567
2000879,LALA BAZAR,N2,B,12,False,0,0,1,1234567
2000882,KETLIL CULVERT,N2,A,3,False,0,0,1,1234567
2000885,KETLI 2 CULVERT,N2,A,3,False,0,0,1,1234567
2000888,Teli Bazar Bridge,N2,A,41,False,0,0,1,1234567
2000892,BALIADIKONE CULVERT,N2,A,2,False,0,0,1,1234567
2000896,CHANDRIPUR,N2,A,2,False,0,0,1,1234567
2000898,Daudpur,N2,A,2,False,0,0,1,1234567
2000902,FIRUSPUR (2),N2,B,2,False,0,0,1,1234567
2000905,SYHAT RAIL LINE OVER BRIDGE (2 bridges at crossing),N2,A,21,False,0,0,1,1234567
2000910,KADAMTALY CULVERT,N2,A,10,False,0,0,1,1234567
2000912,SHAHJALAL BRIDGE (2 bridges at crossing),N2,B,298,False,0,0,1,1234567
2000916,SUCLTY BOX CULVERT,N2,A,9,False,0,0,1,1234567
2000918,SUB CITY BOX CULVERT,N2,A,9,False,0,0,1,1234567
2000921,NAYER POLL BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000924,MIRA BAZAR CULVERT,N2,A,4,False,0,0,1,1234567
2000926,MIRA BAZAR BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000928,MIRA BAZAR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000931,FORHADKHA POLL BOX CULVERT,N2,A,8,False,0,0,1,1234567
2000934,TILA GOR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000936,TILA GOR BOX CULVERT,N2,B,6,False,0,0,1,1234567
2000939,ISLAM PUR BOX CULVERT,N2,A,2,False,0,0,1,1234567
2000943,HATIM PARA (2 bridges at crossing),N2,A,12,False,0,0,1,1234567
2000945,KHASIM RLAQAR,N2,A,6,False,0,0,1,1234567
2000948,Khadim Nagar Bridge (2 bridges at crossing),N2,A,12,False,0,0,1,1234567
2000952,Khadem Nagar Bridge (2 bridges at crossing),N2,B,15,False,0,0,1,1234567
2000955,KASIM NAGAR,N2,A,3,False,0,0,1,1234567
2000960,HATIMA BOX CULVERT,N2,A,14,False,0,0,1,1234567
2000962,PORGONA BAZAR BOX CULVERT,N2,A,6,False,0,0,1,1234567
2000965,PILOR CHAK BOX CULVERT,N2,B,12,False,0,0,1,1234567
2000968,HAGIVILA BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000971,BOTESSOR BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000974,PULI BOX CULVERT,N2,A,6,False,0,0,1,1234567
2000977,BOTESSOR BOX CULVERT,N2,A,9,False,0,0,1,1234567
2000981,THAKURRAMATI BOX CULVERT,N2,A,3,False,0,0,1,1234567
2000984,THAKURAMATI BOX CULVERT,N2,A,9,False,0,0,1,1234567
2000987,SHIK NAGAR,N2,A,4,False,0,0,1,1234567
2000991,KHAN BAGAN,N2,A,6,False,0,0,1,1234567
2000994,PANI CHARA,N2,A,9,False,0,0,1,1234567
2000997,OMON PUR,N2,A,7,False,0,0,1,1234567
2001000,OMON PUR,N2,A,3,False,0,0,1,1234567
2001003,HORIPUR,N2,A,4,False,0,0,1,1234567
2001006,HORIPUR (2 bridges at crossing),N2,A,91,False,0,0,1,1234567
2001010,Korish Bridge (2 bridges at crossing),N2,B,82,False,0,0,1,1234567
2001015,SALI RCC GIDER BRIDGE (2 bridges at crossing),N2,B,36,False,0,0,1,1234567
2001020,GOYALI RCC GIDER BRIDGE (2 bridges at crossing),N2,B,37,False,0,0,1,1234567
2001024,DAMRI RCC GIDER BRIDGE (2 bridges at crossing),N2,A,56,False,0,0,1,1234567
2001029,DIGIR PAR,N2,A,12,False,0,0,1,1234567
2001032,DAMA BOX CULVERT,N2,A,6,False,0,0,1,1234567
2001034,SRIKAL BOX CULVERT,N2,A,9,False,0,0,1,1234567
2001037,borbos bazer,N2,A,9,False,0,0,1,1234567
2001041,borbos bazer (2 bridges at crossing),N2,A,22,False,0,0,1,1234567
2001046,Sari Ghat Bridge (2 bridges at crossing),N2,A,21,False,0,0,1,1234567
2001051,SARIGHUT BRIDGE (2 bridges at crossing),N2,A,190,False,0,0,1,1234567
2001055,Eraboty Bridge (2 bridges at crossing),N2,A,26,False,0,0,1,1234567
2001060,Boro Gung Bridge (2 bridges at crossing),N2,A,88,False,0,0,1,1234567
2001064,LAMAPARA BRIGE (2 bridges at crossing),N2,A,26,False,0,0,1,1234567
2001067,Chuna Hati Bridge (2 bridges at crossing),N2,A,22,False,0,0,1,1234567
2001071,Ching Gil Bridge (2 bridges at crossing),N2,A,79,False,0,0,1,1234567
2001075,Mukterpur Bridge (2 bridges at crossing),N2,A,14,False,0,0,1,1234567
2001079,Bilay More Bridge (2 bridges at crossing),N2,A,64,False,0,0,1,1234567
2001083,RANG PANI STEEL BEAM AND RCC SLAB (2 bridges at crossing),N2,A,48,False,0,0,1,1234567
2001086,Rang Pasi Bridge (2 bridges at crossing),N2,A,17,False,0,0,1,1234567
2001089,RANG PASI (2 bridges at crossing),N2,B,38,False,0,0,1,1234567
2001093,Bangla Bazar Bridge (3 bridges at crossing),N2,A,81,False,0,0,1,1234567
2001097,ASUM BAZAR (2 bridges at crossing),N2,A,37,False,0,0,1,1234567
2001104,Noljuri Bridge (2 bridges at crossing),N2,A,40,False,0,0,1,1234567
2001108,NOLJURI (2 bridges at crossing),N2,A,24,False,0,0,1,1234567
2001117,bridge 241,N2,A,40,False,0,0,1,1234567
2001119,bridge 242,N2,A,5,False,0,0,1,1234567
2001125,Bridge start,N2,B,0,False,0,0,1,1234567
3000003,PORISPUR BOX CULVERT,N102,A,3,False,0,0,1,1234567
3000007,Brorechon,N102,A,2,False,0,0,1,1234567
3000009,SHABAR BAZAR,N102,A,2,False,0,0,1,1234567
3000011,ZUMUR BOX CULVERT,N102,A,1,False,0,0,1,1234567
3000015,DEAB POR SLAB CULVERT,N102,B,2,False,0,0,1,1234567
3000020,RAMPUR,N102,C,4,True,64521,4461,1,1234567
3000023,Barura Bridge (2 bridges at crossing),N102,A,18,False,0,0,1,1234567
3000027,KONSENOGOR BOX CUL,N102,A,3,False,0,0,1,1234567
3000032,HATAMARA BOX CULVERT.,N102,A,3,False,0,0,1,1234567
3000044,BARRA BOX CULVERT,N102,C,6,False,0,0,1,1234567
3000057,Bangl Bari Bridge (2 bridges at crossing),N102,A,33,False,0,0,1,1234567
3000062,Compani Ganj Bridge (2 bridges at crossing),N102,A,114,False,0,0,1,1234567
3000073,GAFUR NAGOR RCC GIDER BRIDGE (2 bridges at crossing),N102,C,51,False,0,0,1,1234567
3000079,CMB Bazar Bridge (2 bridges at crossing),N102,A,40,False,0,0,1,1234567
3000084,YOUSUF PUR BRIDGE (2 bridges at crossing),N102,B,29,False,0,0,1,1234567
3000090,USUP - PUR BOX CULVERT,N102,C,13,False,0,0,1,1234567
3000096,NAYAPARA BOX CULVERT,N102,C,9,False,0,0,1,1234567
3000099,SHALGANG BOX CULVERT,N102,A,9,False,0,0,1,1234567
3000106,SONG CHAIL RCC GIDER BRIDGE,N102,C,36,False,0,0,1,1234567
3000109,HAJIBARI BOX CULVERT,N102,A,6,False,0,0,1,1234567
3000114,BRAMMON PARA BOX CULVERT,N102,A,12,False,0,0,1,1234567
3000117,BRAMMON PARA BOX CULVERT,N102,A,12,False,0,0,1,1234567
3000121,MUDUPPUR BOX CULVERT,N102,C,13,False,0,0,1,1234567
3000127,MURPUR BOX,N102,A,12,False,0,0,1,1234567
3000132,MOKIMPUR RCC GRIDER BRIDGE,N102,B,17,False,0,0,1,1234567
3000146,CHOTICHOIMOHARI RCC GIDER BRIGDE (2 bridges at crossing),N102,A,46,False,0,0,1,1234567
3000149,MIRPUKUR CULVERT,N102,B,19,False,0,0,1,1234567
3000155,Kharer bazar Bridge (2 bridges at crossing),N102,A,17,False,0,0,1,1234567
3000163,MONKASHA RCC GRIDER BRIDGE,N102,B,16,False,0,0,1,1234567
3000168,Saidabad Bridge (2 bridges at crossing),N102,A,21,False,0,0,1,1234567
3000174,TILLACK PUR RCC GIDER BRIDGE (2 bridges at crossing),N102,A,50,False,0,0,1,1234567
3000178,CHATURA CULVERT,N102,B,37,False,0,0,1,1234567
3000183,MATIA PARA BOX CULVERT,N102,A,5,False,0,0,1,1234567
3000189,Bridge start,N102,B,0,False,0,0,1,1234567
3000194,AWARON CULVERT,N102,B,3,False,0,0,1,1234567
3000199,Bridge start,N102,B,0,False,0,0,1,1234567
3000202,MODINAGOR RCC GIDER BRIDGE,N102,B,27,False,0,0,1,1234567
3000211,Bridge start,N102,B,0,False,0,0,1,1234567
3000216,Bridge start,N102,B,0,False,0,0,1,1234567
3000231,Bridge start,N102,B,0,False,0,0,1,1234567
3000239,Bridge Start,N102,B,0,False,0,0,1,1234567
3000248,Bridge Start,N102,B,0,False,0,0,1,1234567
4000002,S.S.SK ROAD SLAB CULVERT,N104,B,3,False,0,0,1,1234567
4000007,PAZGACIA SLAB CULVERT,N104,C,3,False,0,0,1,1234567
4000018,SILONIA PC GIDER BRIDGE (2 bridges at crossing),N104,A,87,False,0,0,1,1234567
4000027,Matuvhuia Bridge (2 bridges at crossing),N104,A,49,False,0,0,1,1234567
4000051,Bridge start,N104,B,0,False,0,0,1,1234567
4000076,Bridge start,N104,B,0,False,0,0,1,1234567
4000083,Bridge start,N104,B,0,False,0,0,1,1234567
4000091,CONTRACTOR MOSJIDE BOX CULNERT,N104,A,6,False,0,0,1,1234567
4000095,AKLASPUR CULVERT,N104,B,3,False,0,0,1,1234567
4000108,Bridge start,N104,B,0,False,0,0,1,1234567
4000113,TOWN HALL MORE CULVERT,N104,C,1,True,32257,2235,1,1234567
4000115,TOWN HALL MORE CULVERT,N104,C,1,True,32390,2238,1,1234567
4000118,BOXSI MAZIR BOX CULVERT,N104,A,6,False,0,0,1,1234567
4000124,POKIR PUR BOX CULVERT,N104,B,4,False,0,0,1,1234567
4000130,Bridge start,N104,B,0,False,0,0,1,1234567
5000003,MODONPUR COLLEGE,N105,A,6,False,0,0,1,1234567
5000006,LALADI CULVERT,N105,A,6,False,0,0,1,1234567
5000009,KHAJLA PUR,N105,A,6,False,0,0,1,1234567
5000021,Bridge Start,N105,B,0,False,0,0,1,1234567
5000027,Bridge Start,N105,B,0,False,0,0,1,1234567
5000032,Bridge Start,N105,B,0,False,0,0,1,1234567
5000050,CHAPRY,N105,A,4,False,0,0,1,1234567
5000065,ULAKOLA,N105,A,209,False,0,0,1,1234567
5000073,Ulukhola Bridge (2 bridges at crossing),N105,A,175,False,0,0,1,1234567
5000078,SHAMMUDDA,N105,A,4,False,0,0,1,1234567
5000087,"Gazipur 17 km, Tangail 75 km, Bangabandhu 98 km, / Bridge start",N105,B,0,False,0,0,1,1234567
5000092,DIRASURAM,N105,A,13,False,0,0,1,1234567
6000002,JOGIDISH PUR TEMORIA,N204,C,4,False,0,0,1,1234567
6000005,Telaria Chara Bridge (2 bridges at crossing),N204,A,40,False,0,0,1,1234567
6000008,UTTOR SUMA BRIDGE,N204,C,4,False,0,0,1,1234567
6000010,NOYAHADI CULVERT,N204,C,13,False,0,0,1,1234567
6000013,DOKHIR SHURMA CULVERT,N204,B,10,False,0,0,1,1234567
6000025,20 NOVEMBER AMTOLI,N204,B,10,False,0,0,1,1234567
6000038,CHANTRI CHARA CULVERTR,N204,A,6,False,0,0,1,1234567
6000043,CHANDRI CULVERT,N204,A,2,False,0,0,1,1234567
6000050,Ram Bhanga Bridge,N204,A,50,False,0,0,1,1234567
6000055,RAMAGANJA CULVERT,N204,B,9,False,0,0,1,1234567
6000057,LABONGO GIRDER BRIDGE,N204,A,40,False,0,0,1,1234567
6000060,CHANDRI CULVERT (2 bridges at crossing),N204,A,2,False,0,0,1,1234567
6000072,CHANDPUR STEEL BEAM AND RCC SLAB (2 bridges at crossing),N204,A,39,False,0,0,1,1234567
6000090,PICE MILL BOX CULVERT,N204,A,3,False,0,0,1,1234567
6000092,NORPATI BOX CULVERT,N204,C,3,False,0,0,1,1234567
6000095,NORPATI BOX CULVERT,N204,C,24,False,0,0,1,1234567
6000100,DORGAPUR RCC GIDER BRIDGE (2 bridges at crossing),N204,A,18,False,0,0,1,1234567
6000106,NEAR SHAIS TAGAMJ BOX CULVERT,N204,A,4,False,0,0,1,1234567
7000003,Mirpur Bridge (2 bridges at crossing),N207,B,22,False,0,0,1,1234567
7000007,Binagou Bridge (2 bridges at crossing),N207,A,20,False,0,0,1,1234567
7000011,Natun Bazar Bridge (2 bridges at crossing),N207,B,30,False,0,0,1,1234567
7000016,Karangi Bridge (2 bridges at crossing),N207,B,38,False,0,0,1,1234567
7000025,DHLKI BOX CULVERT,N207,C,19,False,0,0,1,1234567
7000044,MOTIGAMJ BOX CULVERT,N207,A,14,False,0,0,1,1234567
7000047,LAYER KAL BRIDGE (2 bridges at crossing),N207,A,24,False,0,0,1,1234567
7000050,Mofigauj box culvert,N207,A,2,False,0,0,1,1234567
7000053,Motiganj Bridge (2 bridges at crossing),N207,A,46,False,0,0,1,1234567
7000057,BILASHER PARA BOX CULVERT,N207,B,23,False,0,0,1,1234567
7000059,AMANATUR BOX CULVERT,N207,A,18,False,0,0,1,1234567
7000064,Sreemangal Basti Bridge (2 bridges at crossing),N207,A,13,False,0,0,1,1234567
7000068,SIRMONGAL BOX CULVERT,N207,A,17,False,0,0,1,1234567
7000073,NEAR SHRIMANGAL THANA,N207,A,3,False,0,0,1,1234567
7000075,2 NUMBER POLE,N207,B,9,False,0,0,1,1234567
7000077,3 NUMBER POLE,N207,B,4,False,0,0,1,1234567
7000079,4 NUMBER POLE,N207,B,6,False,0,0,1,1234567
7000082,ZOINAG SARA CULVET,N207,A,19,False,0,0,1,1234567
7000084,6-NUMSER POLE BOX CULVERT,N207,B,9,False,0,0,1,1234567
7000087,ESUPPUR CULVERT,N207,B,6,False,0,0,1,1234567
7000090,Nowgaon Bridge (2 bridges at crossing),N207,A,16,False,0,0,1,1234567
7000094,NOWGAON -2 CULVERT,N207,A,4,False,0,0,1,1234567
7000096,RAZAPUR CULVERT,N207,A,4,False,0,0,1,1234567
7000099,KALIR BAZAR CULVERT,N207,A,2,False,0,0,1,1234567
7000101,KAKIA BAZAR BOX CULVERT,N207,A,4,False,0,0,1,1234567
7000105,SHIRAZ NAGAR,N207,C,6,False,0,0,1,1234567
7000107,LAMWA CULVERT,N207,A,12,False,0,0,1,1234567
7000109,KASIM PUR,N207,C,12,True,68672,1861,1,1234567
7000114,UTTOR KALAPUR,N207,D,13,False,0,0,1,1234567
7000116,BAYULPUR CULVERT,N207,B,3,False,0,0,1,1234567
7000147,KODALIPUR BOX CULVERT,N207,C,18,False,0,0,1,1234567
7000171,Bridge start,N207,B,0,False,0,0,1,1234567
7000182,GORA KHAL BOX CULVERT,N207,A,4,False,0,0,1,1234567
7000188,Bridge start,N207,B,0,False,0,0,1,1234567
7000192,Bridge start,N207,B,0,False,0,0,1,1234567
8000003,BONOVITI BOX CULVERT (2 bridges at crossing),N208,A,2,False,0,0,1,1234567
8000005,BONOVITI BOX CULVERT (2 bridges at crossing),N208,A,2,False,0,0,1,1234567
8000008,PURBO SULTANPUR CULVERT,N208,A,18,False,0,0,1,1234567
8000013,MONU PC GIRDER BRIDGE (2 bridges at crossing),N208,A,133,False,0,0,1,1234567
8000017,ISLAMPUR CULVERT,N208,A,8,False,0,0,1,1234567
8000020,ISLAMPUR BOX CULVERT,N208,A,10,False,0,0,1,1234567
8000022,RAISREE CULVERT,N208,A,2,False,0,0,1,1234567
8000025,RAISREE SETU BOX CULVERT,N208,A,18,False,0,0,1,1234567
8000028,TALTOLA BOX CULVERT,N208,A,14,False,0,0,1,1234567
8000032,KADOM HATE BOX CULVERT,N208,A,12,False,0,0,1,1234567
8000035,Longuchhara Bridge (2 bridges at crossing),N208,B,37,False,0,0,1,1234567
8000039,ASRAKAPUL BOX CULVERT,N208,A,9,False,0,0,1,1234567
8000041,MOLAL BOX CULVERT,N208,A,2,False,0,0,1,1234567
8000044,CHATURACAHEL BOX CULVERT,N208,A,3,False,0,0,1,1234567
8000046,Chatura Box Culvert,N208,A,2,False,0,0,1,1234567
8000067,UDNACHARA BRIDGE (2 bridges at crossing),N208,A,22,False,0,0,1,1234567
8000071,Kuchimora Bridge,N208,A,39,False,0,0,1,1234567
8000074,TAI JURI BOX CULVERT,N208,B,14,False,0,0,1,1234567
8000086,GOYESPUR,N208,A,10,False,0,0,1,1234567
8000095,CHAN BAG CULVERT,N208,B,3,False,0,0,1,1234567
8000101,MOTOP PUR BRIDGE (2 bridges at crossing),N208,A,30,False,0,0,1,1234567
8000104,MOTOP PUR BRIDGE (2 bridges at crossing),N208,A,30,False,0,0,1,1234567
8000107,RAJAPUR BOX CULVERT,N208,A,4,False,0,0,1,1234567
8000109,RAJAPUR BOX CULVERT,N208,A,3,False,0,0,1,1234567
8000120,Bridge start,N208,B,0,False,0,0,1,1234567
8000126,Mirzapur box culvert,N208,A,6,False,0,0,1,1234567
8000129,MIRJAPUR BOX CULVERT,N208,A,3,False,0,0,1,1234567
8000134,PALBARI CULVERT,N208,A,3,False,0,0,1,1234567
8000138,Karmada culvert,N208,A,3,False,0,0,1,1234567
8000146,FARIDPUR BOX CULVERT,N208,A,3,False,0,0,1,1234567
8000149,LUTPURBOX CULVERT,N208,C,6,False,0,0,1,1234567
8000152,NURPUR CULVERT,N208,A,3,False,0,0,1,1234567
8000154,NURPUR CULVERT,N208,A,3,False,0,0,1,1234567
8000156,NURPUR BOX CULVERT,N208,A,6,False,0,0,1,1234567
8000158,NURPUR,N208,A,6,False,0,0,1,1234567
8000163,Bridge start,N208,B,0,False,0,0,1,1234567
8000169,Bridge start,N208,B,0,False,0,0,1,1234567
8000177,Bridge start,N208,B,0,False,0,0,1,1234567
8000183,Bridge start,N208,B,0,False,0,0,1,1234567
8000188,Bridge start,N208,B,0,False,0,0,1,1234567
8000192,Bridge start,N208,B,0,False,0,0,1,1234567
8000197,Bridge start,N208,B,0,False,0,0,1,1234567
8000202,Bridge start,N208,B,0,False,0,0,1,1234567
8000211,Bridge start,N208,B,0,False,0,0,1,1234567
9000002,TANARI BOTTOLA CULVERT,N106,C,2,False,0,0,1,1234567
9000004,TANARI BOTTOLA CULVERT,N106,A,3,False,0,0,1,1234567
9000006,TANARI BOX CULVERT,N106,C,2,False,0,0,1,1234567
9000010,BALUCHARA,N106,A,3,False,0,0,1,1234567
9000013,BALUCHARA,N106,A,12,False,0,0,1,1234567
9000015,NOTUN PARA (2 bridges at crossing),N106,B,18,False,0,0,1,1234567
9000019,AMAR BAZAR,N106,A,4,False,0,0,1,1234567
9000021,LALIYAR HAT,N106,C,3,False,0,0,1,1234567
9000024,BORDIGHIR PAR,N106,C,4,False,0,0,1,1234567
9000028,BORODIGHIR PAR,N106,C,9,False,0,0,1,1234567
9000030,CHOWDIRIR HAT,N106,C,6,False,0,0,1,1234567
9000033,PASHIM CHARAKUL CUL,N106,A,8,False,0,0,1,1234567
9000037,PASSIM SURAGOL,N106,B,9,False,0,0,1,1234567
9000043,MODANHAT (2 bridges at crossing),N106,A,12,False,0,0,1,1234567
9000058,Subadaggu Bridge (2 bridges at crossing),N106,C,64,False,0,0,1,1234567
9000062,ISAPUR BRIDGE (2 bridges at crossing),N106,C,34,False,0,0,1,1234567
9000068,BODORGONA BOX CUL,N106,A,3,False,0,0,1,1234567
9000074,Bridge start,N106,B,0,False,0,0,1,1234567
9000084,Bridge start,N106,B,0,False,0,0,1,1234567
9000088,Bridge start,N106,B,0,False,0,0,1,1234567
9000092,JALANIR HAT,N106,C,4,True,33157,2273,1,1234567
9000095,SULTAN PUR CULVERT,N106,A,3,False,0,0,1,1234567
9000100,Beroli Bridge (2 bridges at crossing),N106,C,25,False,0,0,1,1234567
9000103,Bridge start,N106,B,0,False,0,0,1,1234567
9000115,POSHIM RAYJON,N106,C,9,False,0,0,1,1234567
9000124,Rauzan dalarmuk Bridge,N106,A,15,False,0,0,1,1234567
9000132,GODAR PAR ARCH,N106,A,12,False,0,0,1,1234567
9000136,AMTULA BOX,N106,B,3,False,0,0,1,1234567
9000145,Morartak,N106,C,5,False,0,0,1,1234567
9000149,MONARTECK CULVERT,N106,B,5,False,0,0,1,1234567
9000152,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),N106,D,2,False,0,0,1,1234567
9000158,BETBUNIA BOX CULVERT,N106,A,3,False,0,0,1,1234567
9000162,BETBEAINA BOX CULVERT,N106,A,12,False,0,0,1,1234567
9000168,SUP NALA SUBMARGE,N106,A,4,False,0,0,1,1234567
9000172,SIKDAR PARA (2) CULVERT,N106,A,3,False,0,0,1,1234567
9000176,RANGUNID,N106,A,3,False,0,0,1,1234567
